timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,payload_sum,payload_len
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,96014.0,786.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,9250.0,85.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,168886.0,1354.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,176026.0,1354.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172488.0,1322.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,167611.0,1354.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,156259.0,1231.0
Thu Mar 20 23:56:37 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5456.0,60.0
Thu Mar 20 23:56:37 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5456.0,60.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54199.0,52.98.88.242,443.0,169750.0,1325.0
Thu Mar 20 23:56:37 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5456.0,60.0
Thu Mar 20 23:56:37 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5456.0,60.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,170161.0,1354.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,174241.0,1354.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,160330.0,1240.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,18105.0,155.0
Thu Mar 20 23:56:37 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,7975.0,85.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.88.242,443.0,192.168.135.162,54199.0,5271.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,56292.0,473.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,8995.0,85.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,70721.0,579.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,168651.0,1334.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,38341.0,319.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,ff:ff:ff:ff:ff:ff,255.121.192.168,0.0,135.90.0.0,0.0,4620.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,86.112.192.168,0.0,135.162.106.97,0.0,4439.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,166846.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,173221.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,164838.0,1322.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,101859.0,806.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,167631.0,1334.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,68203.0,547.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,170161.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,168886.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,6724.0,61.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,168886.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,171691.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,168376.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,173731.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172711.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,173221.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,169141.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,171946.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,170671.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,171946.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,168886.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172966.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,103639.0,811.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,170926.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172201.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172711.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,174496.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,169141.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,178066.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,166846.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,172456.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,171436.0,1354.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,20891.0,174.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,8230.0,85.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.88.242,443.0,192.168.135.162,54199.0,41698.0,347.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,101350.0,805.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54199.0,52.98.88.242,443.0,5781.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,168141.0,1334.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,67188.0,542.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,108436.0,859.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,170181.0,1334.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,86418.0,692.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.88.242,443.0,192.168.135.162,54199.0,28561.0,224.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.88.242,443.0,192.168.135.162,54199.0,8300.0,85.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,86418.0,692.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54199.0,52.98.88.242,443.0,5526.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54199.0,52.98.88.242,443.0,5781.0,60.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,4946.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,8226.0,89.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,59606.0,474.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:38 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54192.0,7720.0,85.0
Thu Mar 20 23:56:38 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54192.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,62098.0,192.168.135.90,53.0,6405.0,79.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,53642.0,7466.0,73.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,53642.0,7721.0,73.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,62098.0,11671.0,168.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,0.0,0.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,0.0,0.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,49235.0,517.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,53642.0,8231.0,73.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,5073.0,60.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,159598.0,1334.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,165973.0,1334.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,167758.0,1334.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,165718.0,1334.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,166268.0,1294.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5073.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5073.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,14173.0,134.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,14173.0,134.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,44808.0,354.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,5073.0,60.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,60459.0,513.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,13426.0,116.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5073.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,8867.0,85.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,74658.0,594.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,8612.0,85.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,13923.0,129.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,29105.0,247.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.108.9.254,443.0,192.168.135.162,54228.0,8357.0,85.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5328.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54228.0,52.108.9.254,443.0,5583.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,62098.0,192.168.135.90,53.0,6660.0,79.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,62098.0,11687.0,152.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,0.0,0.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,0.0,0.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5504.0,60.0
Thu Mar 20 23:56:40 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,45076.0,517.0
Thu Mar 20 23:56:40 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,53642.0,6708.0,66.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,5504.0,60.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,167169.0,1334.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,170229.0,1334.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5504.0,60.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5249.0,60.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,165129.0,1334.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,168699.0,1334.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,162364.0,1294.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5759.0,60.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5504.0,60.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,5759.0,60.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,15624.0,134.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,13839.0,134.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,41669.0,354.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,167679.0,1334.0
Thu Mar 20 23:56:41 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54229.0,13.107.128.254,443.0,0.0,0.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,5249.0,60.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,64460.0,513.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,12327.0,116.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,74068.0,595.0
Thu Mar 20 23:56:41 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,13.107.128.254,443.0,192.168.135.162,54229.0,8788.0,85.0
