timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,payload_sum,payload_len,Anomaly,Anomaly_Score
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,5289.0,60.0,False,0.003694659259425052
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,5544.0,60.0,False,0.0036331270553101765
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,161344.0,1334.0,False,0.00829648454474539
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,27538.0,245.0,False,0.006888483000610276
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,151654.0,1334.0,True,0.015461012115543932
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,162619.0,1334.0,False,0.007341071647785135
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169249.0,1334.0,False,0.004906766638943293
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,173074.0,1334.0,False,0.007230433951292061
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,167974.0,1334.0,False,0.00441122748037124
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,172309.0,1334.0,False,0.0066285937175577505
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168484.0,1334.0,False,0.004606151554902551
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166444.0,1334.0,False,0.004437603686230047
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,165169.0,1334.0,False,0.005411535641548244
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166444.0,1334.0,False,0.004437603686230047
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170524.0,1334.0,False,0.005429487766229126
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169504.0,1334.0,False,0.005009177607955124
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169504.0,1334.0,False,0.005009177607955124
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,165934.0,1334.0,False,0.004827900785087175
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169504.0,1334.0,False,0.005009177607955124
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169504.0,1334.0,False,0.005009177607955124
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400360145544175
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168229.0,1334.0,False,0.004508119897467206
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168994.0,1334.0,False,0.004805464797507596
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168739.0,1334.0,False,0.004705260112272475
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170014.0,1334.0,False,0.005217210416372666
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170524.0,1334.0,False,0.005429487766229126
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,167464.0,1334.0,False,0.004220789800109943
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,165424.0,1334.0,False,0.005217238447069467
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,172054.0,1334.0,False,0.0064283787054143305
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,164404.0,1334.0,False,0.0059929955299541544
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,173839.0,1334.0,False,0.007834282504548335
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,163129.0,1334.0,False,0.00695711788399648
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,160324.0,1334.0,False,0.009056405418571315
Thu Mar 20 23:56:27 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,164149.0,1334.0,False,0.0061862962868883065
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166444.0,1334.0,False,0.004437603686230047
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169249.0,1334.0,False,0.004906766638943293
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166189.0,1334.0,False,0.004632883193194399
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,172564.0,1334.0,False,0.00682898408998093
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166444.0,1334.0,False,0.004437603686230047
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166444.0,1334.0,False,0.004437603686230047
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,163639.0,1334.0,False,0.006572220185973345
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166699.0,1334.0,False,0.004242084674143608
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168739.0,1334.0,False,0.004705264788287902
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,171034.0,1334.0,False,0.005645931154792485
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,164659.0,1334.0,False,0.005799390657394301
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,171799.0,1334.0,False,0.006228433097728191
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5289.0,60.0,False,0.002256146521742403
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5289.0,60.0,False,0.002256146521742403
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,163559.0,1285.0,False,0.007357813947203643
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,12260.0,94.0,False,0.008812374861957425
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168229.0,1334.0,False,0.004508100029252281
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,171034.0,1334.0,False,0.005645930747338859
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170524.0,1334.0,False,0.005429487766229126
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169249.0,1334.0,False,0.004906766638943293
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5289.0,60.0,False,0.002256146521742403
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5289.0,60.0,False,0.002256146521742403
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170014.0,1334.0,False,0.005217210416372666
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168994.0,1334.0,False,0.004805464797507596
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170014.0,1334.0,False,0.005217210416372666
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,166189.0,1334.0,False,0.004632883193194399
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,167974.0,1334.0,False,0.00441122748037124
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,169504.0,1334.0,False,0.005009177607955124
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,164149.0,1334.0,False,0.0061862962868883065
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,167209.0,1334.0,False,0.004127282003275685
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168229.0,1334.0,False,0.004508100029252281
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,170524.0,1334.0,False,0.005429487766229126
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,148868.0,1186.0,False,0.007219214756228927
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54222.0,49.44.228.141,443.0,5544.0,60.0,False,0.0022400388085221414
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,164324.0,1285.0,False,0.007900853576896206
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,167632.0,1292.0,False,0.009771682132210658
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,158707.0,1292.0,False,0.00953130986627125
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,165592.0,1292.0,False,0.008082491970237363
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,16310.0,124.0,False,0.007381482689806793
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,8456.0,73.0,False,0.007651990296408372
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,21361.0,173.0,False,0.008546582387367416
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7189.0,65.0,False,0.007478129985604289
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168994.0,1334.0,False,0.004805464797507596
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7953.0,66.0,False,0.008070536003944613
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9728.0,76.0,False,0.007327979131622405
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,168739.0,1334.0,False,0.004705260112272475
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,54222.0,159605.0,1288.0,False,0.008159059019786289
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,9219.0,75.0,False,0.008113960315800028
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9474.0,75.0,False,0.007281639447814573
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,13258.0,116.0,False,0.007886215680003356
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,6934.0,65.0,False,0.007237646295184545
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9724.0,80.0,False,0.007412594347421606
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162027.0,1287.0,False,0.005135214382936445
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164317.0,1292.0,False,0.0063065572164313485
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,168397.0,1292.0,False,0.00947521472445512
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162787.0,1292.0,False,0.005129700522283161
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165847.0,1292.0,False,0.0074895008506029445
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163042.0,1292.0,False,0.005325429237169318
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162532.0,1292.0,False,0.004934159866648121
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165592.0,1292.0,False,0.007291931269934015
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,159727.0,1292.0,False,0.004931966814510139
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,120257.0,982.0,False,0.007851356366925877
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,25916.0,208.0,True,0.011831456506908769
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,6931.0,68.0,False,0.006852522399074624
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,8055.0,82.0,False,0.0021095775609294826
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,165455.0,1292.0,False,0.006620268815148423
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,160610.0,1292.0,False,0.004107652367669568
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,157805.0,1292.0,False,0.004499152950659695
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,73354.0,573.0,False,0.005314514771571049
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,19454.0,158.0,False,0.0045411411260960636
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,8063.0,74.0,False,0.003072801491644962
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,7307.0,65.0,False,0.0030592659657216552
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,7813.0,69.0,False,0.003110672299486175
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,79165.0,627.0,False,0.005259722610262482
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,8825.0,77.0,False,0.003625212848775357
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,7306.0,66.0,False,0.0029379169017487218
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,7301.0,71.0,False,0.002520311755473828
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,162399.0,1288.0,False,0.004953414722397769
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,166985.0,1292.0,False,0.007737356626316618
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,163415.0,1292.0,False,0.005143571216348627
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,164690.0,1292.0,False,0.006064849802173023
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,161885.0,1292.0,False,0.004045372566810302
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,160100.0,1292.0,False,0.004163444435951799
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,7044.0,73.0,False,0.002294370798045326
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,8319.0,73.0,False,0.0034787961437141696
Thu Mar 20 23:56:28 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59287.0,49.44.228.141,443.0,8319.0,73.0,False,0.0034787961437141696
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,170555.0,1292.0,False,0.010501709546208715
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,164435.0,1292.0,False,0.005880148858490335
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,160355.0,1292.0,False,0.004136358875579975
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,166730.0,1292.0,False,0.007550436060040271
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,166985.0,1292.0,False,0.007737356626316618
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,160355.0,1292.0,False,0.004136358875579975
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,162140.0,1292.0,False,0.004227822290402073
Thu Mar 20 23:56:28 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.228.141,443.0,192.168.135.162,59287.0,164435.0,1292.0,False,0.005880148858490335
